argumentTypeId	argumentTypeName	sourceTaxonId	sourceTaxonName	sourceTaxonLifestage	interactionTypeId	interactionTypeName	targetTaxonId	targetTaxonName	targetTaxonLifestage	localityId	localityName	decimalLatitude	decimalLongitude	observationDateTime	Notes	referenceDoi	studyCitation	referenceCitation			
https://en.wiktionary.org/wiki/refute	refute	EOL:1281977	Pinus elliottii var. elliottii	http://purl.obolibrary.org/obo/PO_0009010	RO:0002454	has host	EOL:16498	Alternaria		GEONAMES:3439705	Uruguay						Anderson, R. L. (1986). Checklist of micro-organisms associated with tree seeds in the world, 1985. Gen. Tech. Rep. SE-39. Asheville, NC: US Department of Agriculture, Forest Service, Southeastern Forest Experiment Station. 34 p., 39.	Romero, Graciela. Montevideo, Uruguay, Universidad de la Republica, Facultad De Agronomia, Personal communication, letter dated Feb. 7, 1985.			
https://en.wiktionary.org/wiki/refute	refute	EOL:1281977	Pinus elliottii var. elliottii	http://purl.obolibrary.org/obo/PO_0009010	RO:0002454	has host	EOL:16436	Aspergillus		GEONAMES:3439705	Uruguay						Anderson, R. L. (1986). Checklist of micro-organisms associated with tree seeds in the world, 1985. Gen. Tech. Rep. SE-39. Asheville, NC: US Department of Agriculture, Forest Service, Southeastern Forest Experiment Station. 34 p., 39.	Romero, Graciela. Montevideo, Uruguay, Universidad de la Republica, Facultad De Agronomia, Personal communication, letter dated Feb. 7, 1985.			
https://en.wiktionary.org/wiki/refute	refute	EOL:1281977	Pinus elliottii var. elliottii	http://purl.obolibrary.org/obo/PO_0009010	RO:0002454	has host	EOL:31600	Cephalosporium		GEONAMES:3439705	Uruguay						Anderson, R. L. (1986). Checklist of micro-organisms associated with tree seeds in the world, 1985. Gen. Tech. Rep. SE-39. Asheville, NC: US Department of Agriculture, Forest Service, Southeastern Forest Experiment Station. 34 p., 39.	Romero, Graciela. Montevideo, Uruguay, Universidad de la Republica, Facultad De Agronomia, Personal communication, letter dated Feb. 7, 1985.			
https://en.wiktionary.org/wiki/refute	refute	EOL:1281977	Pinus elliottii var. elliottii	http://purl.obolibrary.org/obo/PO_0009010	RO:0002454	has host	EOL:1029505	Chaetomium globosum		GEONAMES:3439705	Uruguay						Anderson, R. L. (1986). Checklist of micro-organisms associated with tree seeds in the world, 1985. Gen. Tech. Rep. SE-39. Asheville, NC: US Department of Agriculture, Forest Service, Southeastern Forest Experiment Station. 34 p., 39.	Romero, Graciela. Montevideo, Uruguay, Universidad de la Republica, Facultad De Agronomia, Personal communication, letter dated Feb. 7, 1985.			
https://en.wiktionary.org/wiki/refute	refute	EOL:1281977	Pinus elliottii var. elliottii	http://purl.obolibrary.org/obo/PO_0009010	RO:0002454	has host	EOL:16319	Curvularia		GEONAMES:3439705	Uruguay						Anderson, R. L. (1986). Checklist of micro-organisms associated with tree seeds in the world, 1985. Gen. Tech. Rep. SE-39. Asheville, NC: US Department of Agriculture, Forest Service, Southeastern Forest Experiment Station. 34 p., 39.	Romero, Graciela. Montevideo, Uruguay, Universidad de la Republica, Facultad De Agronomia, Personal communication, letter dated Feb. 7, 1985.			
https://en.wiktionary.org/wiki/refute	refute	EOL:1281967	Pinus khasya	http://purl.obolibrary.org/obo/PO_0009010	RO:0002454	has host	EOL:36615	Botryodiplodia		GEONAMES:1062947	Madagascar						Anderson, R. L. (1986). Checklist of micro-organisms associated with tree seeds in the world, 1985. Gen. Tech. Rep. SE-39. Asheville, NC: US Department of Agriculture, Forest Service, Southeastern Forest Experiment Station. 34 p., 39.	Mathur, S.B. Fungi recorded in seeds of forest tree species at the Danish Government Institute of Seed Pathology, Copenhagen: Institute of Seed Pathology; 1983, 12 pp.			
https://en.wiktionary.org/wiki/refute	refute	EOL:1281967	Pinus khasya	http://purl.obolibrary.org/obo/PO_0009010	RO:0002454	has host	EOL:1004481	Fusarium moniliforme		GEONAMES:3469034	Brazil						Anderson, R. L. (1986). Checklist of micro-organisms associated with tree seeds in the world, 1985. Gen. Tech. Rep. SE-39. Asheville, NC: US Department of Agriculture, Forest Service, Southeastern Forest Experiment Station. 34 p., 39.	Mathur, S.B. Fungi recorded in seeds of forest tree species at the Danish Government Institute of Seed Pathology, Copenhagen: Institute of Seed Pathology; 1983, 12 pp.			
https://en.wiktionary.org/wiki/refute	refute	EOL:1281967	Pinus khasya	http://purl.obolibrary.org/obo/PO_0009010	RO:0002454	has host	EOL:18299783	Fusarium semitectum		GEONAMES:1062947	Madagascar						Anderson, R. L. (1986). Checklist of micro-organisms associated with tree seeds in the world, 1985. Gen. Tech. Rep. SE-39. Asheville, NC: US Department of Agriculture, Forest Service, Southeastern Forest Experiment Station. 34 p., 39.	Mathur, S.B. Fungi recorded in seeds of forest tree species at the Danish Government Institute of Seed Pathology, Copenhagen: Institute of Seed Pathology; 1983, 12 pp.			
https://en.wiktionary.org/wiki/refute	refute	EOL:1034949	Pinus merkusii	http://purl.obolibrary.org/obo/PO_0009010	RO:0002454	has host	EOL:16436	Aspergillus		GEONAMES:1694008	Philippines						Anderson, R. L. (1986). Checklist of micro-organisms associated with tree seeds in the world, 1985. Gen. Tech. Rep. SE-39. Asheville, NC: US Department of Agriculture, Forest Service, Southeastern Forest Experiment Station. 34 p., 39.	Agmata, Antonia L, Seedborne organisms in some forest tree seeds in the Philippines: a preliminary survey. Sylvatrop Philippines Forest Research Journal 4(4):215-222; 1971.			
https://en.wiktionary.org/wiki/refute	refute	EOL:1034949	Pinus merkusii	http://purl.obolibrary.org/obo/PO_0009010	RO:0002454	has host	EOL:156591	Botryodiplodia theobromae		GEONAMES:1694008	Philippines						Anderson, R. L. (1986). Checklist of micro-organisms associated with tree seeds in the world, 1985. Gen. Tech. Rep. SE-39. Asheville, NC: US Department of Agriculture, Forest Service, Southeastern Forest Experiment Station. 34 p., 39.	Agmata, Antonia L, Seedborne organisms in some forest tree seeds in the Philippines: a preliminary survey. Sylvatrop Philippines Forest Research Journal 4(4):215-222; 1971.			
https://en.wiktionary.org/wiki/refute	refute	EOL:1034949	Pinus merkusii	http://purl.obolibrary.org/obo/PO_0009010	RO:0002454	has host	EOL:31600	Cephalosporium		GEONAMES:1694008	Philippines						Anderson, R. L. (1986). Checklist of micro-organisms associated with tree seeds in the world, 1985. Gen. Tech. Rep. SE-39. Asheville, NC: US Department of Agriculture, Forest Service, Southeastern Forest Experiment Station. 34 p., 39.	Agmata, Antonia L, Seedborne organisms in some forest tree seeds in the Philippines: a preliminary survey. Sylvatrop Philippines Forest Research Journal 4(4):215-222; 1971.			
https://en.wiktionary.org/wiki/refute	refute	EOL:1034949	Pinus merkusii	http://purl.obolibrary.org/obo/PO_0009010	RO:0002454	has host	EOL:1004481	Fusarium moniliforme		GEONAMES:1694008	Philippines						Anderson, R. L. (1986). Checklist of micro-organisms associated with tree seeds in the world, 1985. Gen. Tech. Rep. SE-39. Asheville, NC: US Department of Agriculture, Forest Service, Southeastern Forest Experiment Station. 34 p., 39.	Agmata, Antonia L, Seedborne organisms in some forest tree seeds in the Philippines: a preliminary survey. Sylvatrop Philippines Forest Research Journal 4(4):215-222; 1971.			
https://en.wiktionary.org/wiki/refute	refute	EOL:1034949	Pinus merkusii	http://purl.obolibrary.org/obo/PO_0009010	RO:0002454	has host	EOL:18299783	Fusarium semitectum		GEONAMES:1694008	Philippines						Anderson, R. L. (1986). Checklist of micro-organisms associated with tree seeds in the world, 1985. Gen. Tech. Rep. SE-39. Asheville, NC: US Department of Agriculture, Forest Service, Southeastern Forest Experiment Station. 34 p., 39.	Agmata, Antonia L, Seedborne organisms in some forest tree seeds in the Philippines: a preliminary survey. Sylvatrop Philippines Forest Research Journal 4(4):215-222; 1971.			
https://en.wiktionary.org/wiki/refute	refute	EOL:1034949	Pinus merkusii	http://purl.obolibrary.org/obo/PO_0009010	RO:0002454	has host	EOL:203667	Fusarium solani		GEONAMES:1694008	Philippines						Anderson, R. L. (1986). Checklist of micro-organisms associated with tree seeds in the world, 1985. Gen. Tech. Rep. SE-39. Asheville, NC: US Department of Agriculture, Forest Service, Southeastern Forest Experiment Station. 34 p., 39.	Agmata, Antonia L, Seedborne organisms in some forest tree seeds in the Philippines: a preliminary survey. Sylvatrop Philippines Forest Research Journal 4(4):215-222; 1971.			
https://en.wiktionary.org/wiki/refute	refute	EOL:1034949	Pinus merkusii	http://purl.obolibrary.org/obo/PO_0009010	RO:0002454	has host	EOL:295232	Macrophomina phaseolina		GEONAMES:1694008	Philippines						Anderson, R. L. (1986). Checklist of micro-organisms associated with tree seeds in the world, 1985. Gen. Tech. Rep. SE-39. Asheville, NC: US Department of Agriculture, Forest Service, Southeastern Forest Experiment Station. 34 p., 39.	Agmata, Antonia L, Seedborne organisms in some forest tree seeds in the Philippines: a preliminary survey. Sylvatrop Philippines Forest Research Journal 4(4):215-222; 1971.			
https://en.wiktionary.org/wiki/refute	refute	EOL:1034949	Pinus merkusii	http://purl.obolibrary.org/obo/PO_0009010	RO:0002454	has host	EOL:16374	Penicillium		GEONAMES:1694008	Philippines						Anderson, R. L. (1986). Checklist of micro-organisms associated with tree seeds in the world, 1985. Gen. Tech. Rep. SE-39. Asheville, NC: US Department of Agriculture, Forest Service, Southeastern Forest Experiment Station. 34 p., 39.	Agmata, Antonia L, Seedborne organisms in some forest tree seeds in the Philippines: a preliminary survey. Sylvatrop Philippines Forest Research Journal 4(4):215-222; 1971.			
https://en.wiktionary.org/wiki/refute	refute	EOL:1061753	Pinus oocarpa	http://purl.obolibrary.org/obo/PO_0009010	RO:0002454	has host	EOL:156591	Botryodiplodia theobromae		GEONAMES:7729892	Central America						Anderson, R. L. (1986). Checklist of micro-organisms associated with tree seeds in the world, 1985. Gen. Tech. Rep. SE-39. Asheville, NC: US Department of Agriculture, Forest Service, Southeastern Forest Experiment Station. 34 p., 39.	Mathur, S.B. Fungi recorded in seeds of forest tree species at the Danish Government Institute of Seed Pathology, Copenhagen: Institute of Seed Pathology; 1983, 12 pp.			
https://en.wiktionary.org/wiki/refute	refute	EOL:1061753	Pinus oocarpa	http://purl.obolibrary.org/obo/PO_0009010	RO:0002454	has host	EOL:16299	Chaetomium		GEONAMES:7729892	Central America						Anderson, R. L. (1986). Checklist of micro-organisms associated with tree seeds in the world, 1985. Gen. Tech. Rep. SE-39. Asheville, NC: US Department of Agriculture, Forest Service, Southeastern Forest Experiment Station. 34 p., 39.	Mathur, S.B. Fungi recorded in seeds of forest tree species at the Danish Government Institute of Seed Pathology, Copenhagen: Institute of Seed Pathology; 1983, 12 pp.			
https://en.wiktionary.org/wiki/refute	refute	EOL:1061753	Pinus oocarpa	http://purl.obolibrary.org/obo/PO_0009010	RO:0002454	has host	EOL:1004481	Fusarium moniliforme		GEONAMES:7729892	Central America						Anderson, R. L. (1986). Checklist of micro-organisms associated with tree seeds in the world, 1985. Gen. Tech. Rep. SE-39. Asheville, NC: US Department of Agriculture, Forest Service, Southeastern Forest Experiment Station. 34 p., 39.	Mathur, S.B. Fungi recorded in seeds of forest tree species at the Danish Government Institute of Seed Pathology, Copenhagen: Institute of Seed Pathology; 1983, 12 pp.			
https://en.wiktionary.org/wiki/refute	refute	EOL:1061753	Pinus oocarpa	http://purl.obolibrary.org/obo/PO_0009010	RO:0002454	has host	EOL:203667	Fusarium solani		GEONAMES:7729892	Central America						Anderson, R. L. (1986). Checklist of micro-organisms associated with tree seeds in the world, 1985. Gen. Tech. Rep. SE-39. Asheville, NC: US Department of Agriculture, Forest Service, Southeastern Forest Experiment Station. 34 p., 39.	Mathur, S.B. Fungi recorded in seeds of forest tree species at the Danish Government Institute of Seed Pathology, Copenhagen: Institute of Seed Pathology; 1983, 12 pp.			
https://en.wiktionary.org/wiki/refute	refute	EOL:1061751	Pinus ponderosa	http://purl.obolibrary.org/obo/PO_0009010	RO:0002454	has host	EOL:152415	Alternaria alternata		GEONAMES:6252001	USA						Anderson, R. L. (1986). Checklist of micro-organisms associated with tree seeds in the world, 1985. Gen. Tech. Rep. SE-39. Asheville, NC: US Department of Agriculture, Forest Service, Southeastern Forest Experiment Station. 34 p., 39.	James, R.L.; Genz, Daryl, Evaluation of fungal populations on ponderosa pine seed. Rep 82-22. U.S. Department of Agriculture, Forest Service, Forest Pest Management: 1982, 21 pp.			
https://en.wiktionary.org/wiki/refute	refute	EOL:1061751	Pinus ponderosa	http://purl.obolibrary.org/obo/PO_0009010	RO:0002454	has host	EOL:16436	Aspergillus		GEONAMES:6252001	USA						Anderson, R. L. (1986). Checklist of micro-organisms associated with tree seeds in the world, 1985. Gen. Tech. Rep. SE-39. Asheville, NC: US Department of Agriculture, Forest Service, Southeastern Forest Experiment Station. 34 p., 39.	James, R.L.; Genz, Daryl, Evaluation of fungal populations on ponderosa pine seed. Rep 82-22. U.S. Department of Agriculture, Forest Service, Forest Pest Management: 1982, 21 pp.			
https://en.wiktionary.org/wiki/refute	refute	EOL:1061751	Pinus ponderosa	http://purl.obolibrary.org/obo/PO_0009010	RO:0002454	has host	EOL:3032312	Aureobasidium pullulans		GEONAMES:6252001	USA						Anderson, R. L. (1986). Checklist of micro-organisms associated with tree seeds in the world, 1985. Gen. Tech. Rep. SE-39. Asheville, NC: US Department of Agriculture, Forest Service, Southeastern Forest Experiment Station. 34 p., 39.	James, R.L.; Genz, Daryl, Evaluation of fungal populations on ponderosa pine seed. Rep 82-22. U.S. Department of Agriculture, Forest Service, Forest Pest Management: 1982, 21 pp.			
https://en.wiktionary.org/wiki/refute	refute	EOL:1061751	Pinus ponderosa	http://purl.obolibrary.org/obo/PO_0009010	RO:0002454	has host	EOL:187946	Botrytis cinerea		GEONAMES:6252001	USA						Anderson, R. L. (1986). Checklist of micro-organisms associated with tree seeds in the world, 1985. Gen. Tech. Rep. SE-39. Asheville, NC: US Department of Agriculture, Forest Service, Southeastern Forest Experiment Station. 34 p., 39.	James, R.L.; Genz, Daryl, Evaluation of fungal populations on ponderosa pine seed. Rep 82-22. U.S. Department of Agriculture, Forest Service, Forest Pest Management: 1982, 21 pp.			
https://en.wiktionary.org/wiki/refute	refute	EOL:1061751	Pinus ponderosa	http://purl.obolibrary.org/obo/PO_0009010	RO:0002454	has host	EOL:31600	Cephalosporium		GEONAMES:6252001	USA						Anderson, R. L. (1986). Checklist of micro-organisms associated with tree seeds in the world, 1985. Gen. Tech. Rep. SE-39. Asheville, NC: US Department of Agriculture, Forest Service, Southeastern Forest Experiment Station. 34 p., 39.	James, R.L.; Genz, Daryl, Evaluation of fungal populations on ponderosa pine seed. Rep 82-22. U.S. Department of Agriculture, Forest Service, Forest Pest Management: 1982, 21 pp.			
https://en.wiktionary.org/wiki/refute	refute	EOL:1061751	Pinus ponderosa	http://purl.obolibrary.org/obo/PO_0009010	RO:0002454	has host	EOL:16299	Chaetomium		GEONAMES:6252001	USA						Anderson, R. L. (1986). Checklist of micro-organisms associated with tree seeds in the world, 1985. Gen. Tech. Rep. SE-39. Asheville, NC: US Department of Agriculture, Forest Service, Southeastern Forest Experiment Station. 34 p., 39.	James, R.L.; Genz, Daryl, Evaluation of fungal populations on ponderosa pine seed. Rep 82-22. U.S. Department of Agriculture, Forest Service, Forest Pest Management: 1982, 21 pp.			
https://en.wiktionary.org/wiki/refute	refute	EOL:1061751	Pinus ponderosa	http://purl.obolibrary.org/obo/PO_0009010	RO:0002454	has host	EOL:1029729	Cladosporium cucumerinum		GEONAMES:6252001	USA						Anderson, R. L. (1986). Checklist of micro-organisms associated with tree seeds in the world, 1985. Gen. Tech. Rep. SE-39. Asheville, NC: US Department of Agriculture, Forest Service, Southeastern Forest Experiment Station. 34 p., 39.	James, R.L.; Genz, Daryl, Evaluation of fungal populations on ponderosa pine seed. Rep 82-22. U.S. Department of Agriculture, Forest Service, Forest Pest Management: 1982, 21 pp.			
https://en.wiktionary.org/wiki/refute	refute	EOL:1061751	Pinus ponderosa	http://purl.obolibrary.org/obo/PO_0009010	RO:0002454	has host	EOL:31641	Verticillium		GEONAMES:6252001	USA						Anderson, R. L. (1986). Checklist of micro-organisms associated with tree seeds in the world, 1985. Gen. Tech. Rep. SE-39. Asheville, NC: US Department of Agriculture, Forest Service, Southeastern Forest Experiment Station. 34 p., 39.	James, R.L.; Genz, Daryl, Evaluation of fungal populations on ponderosa pine seed. Rep 82-22. U.S. Department of Agriculture, Forest Service, Forest Pest Management: 1982, 21 pp.			
https://en.wiktionary.org/wiki/refute	refute	EOL:1061751	Pinus ponderosa	http://purl.obolibrary.org/obo/PO_0009010	RO:0002454	has host	EOL:152415	Alternaria alternata		GEONAMES:6252001	USA						Anderson, R. L. (1986). Checklist of micro-organisms associated with tree seeds in the world, 1985. Gen. Tech. Rep. SE-39. Asheville, NC: US Department of Agriculture, Forest Service, Southeastern Forest Experiment Station. 34 p., 39.	James, R.L.; Genz, Daryl, Ponderosa pine seed treatments, effects on seed germination, and disease incidence. Rep 81-16. Missoula MT: U.S. Department of Agriculture, Forest Service, Forest Pest Management, Northern Region: 1981, 13 pp.			
https://en.wiktionary.org/wiki/refute	refute	EOL:1061751	Pinus ponderosa	http://purl.obolibrary.org/obo/PO_0009010	RO:0002454	has host	EOL:16436	Aspergillus		GEONAMES:6252001	USA						Anderson, R. L. (1986). Checklist of micro-organisms associated with tree seeds in the world, 1985. Gen. Tech. Rep. SE-39. Asheville, NC: US Department of Agriculture, Forest Service, Southeastern Forest Experiment Station. 34 p., 39.	James, R.L.; Genz, Daryl, Ponderosa pine seed treatments, effects on seed germination, and disease incidence. Rep 81-16. Missoula MT: U.S. Department of Agriculture, Forest Service, Forest Pest Management, Northern Region: 1981, 13 pp.			
https://en.wiktionary.org/wiki/refute	refute	EOL:1061751	Pinus ponderosa	http://purl.obolibrary.org/obo/PO_0009010	RO:0002454	has host	EOL:3032312	Aureobasidium pullulans		GEONAMES:6252001	USA						Anderson, R. L. (1986). Checklist of micro-organisms associated with tree seeds in the world, 1985. Gen. Tech. Rep. SE-39. Asheville, NC: US Department of Agriculture, Forest Service, Southeastern Forest Experiment Station. 34 p., 39.	James, R.L.; Genz, Daryl, Ponderosa pine seed treatments, effects on seed germination, and disease incidence. Rep 81-16. Missoula MT: U.S. Department of Agriculture, Forest Service, Forest Pest Management, Northern Region: 1981, 13 pp.			
https://en.wiktionary.org/wiki/refute	refute	EOL:1061751	Pinus ponderosa	http://purl.obolibrary.org/obo/PO_0009010	RO:0002454	has host	EOL:187946	Botrytis cinerea		GEONAMES:6252001	USA						Anderson, R. L. (1986). Checklist of micro-organisms associated with tree seeds in the world, 1985. Gen. Tech. Rep. SE-39. Asheville, NC: US Department of Agriculture, Forest Service, Southeastern Forest Experiment Station. 34 p., 39.	James, R.L.; Genz, Daryl, Ponderosa pine seed treatments, effects on seed germination, and disease incidence. Rep 81-16. Missoula MT: U.S. Department of Agriculture, Forest Service, Forest Pest Management, Northern Region: 1981, 13 pp.			
https://en.wiktionary.org/wiki/refute	refute	EOL:1061751	Pinus ponderosa	http://purl.obolibrary.org/obo/PO_0009010	RO:0002454	has host	EOL:31600	Cephalosporium		GEONAMES:6252001	USA						Anderson, R. L. (1986). Checklist of micro-organisms associated with tree seeds in the world, 1985. Gen. Tech. Rep. SE-39. Asheville, NC: US Department of Agriculture, Forest Service, Southeastern Forest Experiment Station. 34 p., 39.	James, R.L.; Genz, Daryl, Ponderosa pine seed treatments, effects on seed germination, and disease incidence. Rep 81-16. Missoula MT: U.S. Department of Agriculture, Forest Service, Forest Pest Management, Northern Region: 1981, 13 pp.			
https://en.wiktionary.org/wiki/refute	refute	EOL:1061751	Pinus ponderosa	http://purl.obolibrary.org/obo/PO_0009010	RO:0002454	has host	EOL:16299	Chaetomium		GEONAMES:6252001	USA						Anderson, R. L. (1986). Checklist of micro-organisms associated with tree seeds in the world, 1985. Gen. Tech. Rep. SE-39. Asheville, NC: US Department of Agriculture, Forest Service, Southeastern Forest Experiment Station. 34 p., 39.	James, R.L.; Genz, Daryl, Ponderosa pine seed treatments, effects on seed germination, and disease incidence. Rep 81-16. Missoula MT: U.S. Department of Agriculture, Forest Service, Forest Pest Management, Northern Region: 1981, 13 pp.			
https://en.wiktionary.org/wiki/refute	refute	EOL:1061751	Pinus ponderosa	http://purl.obolibrary.org/obo/PO_0009010	RO:0002454	has host	EOL:1029729	Cladosporium cucumerinum		GEONAMES:6252001	USA						Anderson, R. L. (1986). Checklist of micro-organisms associated with tree seeds in the world, 1985. Gen. Tech. Rep. SE-39. Asheville, NC: US Department of Agriculture, Forest Service, Southeastern Forest Experiment Station. 34 p., 39.	James, R.L.; Genz, Daryl, Ponderosa pine seed treatments, effects on seed germination, and disease incidence. Rep 81-16. Missoula MT: U.S. Department of Agriculture, Forest Service, Forest Pest Management, Northern Region: 1981, 13 pp.			
https://en.wiktionary.org/wiki/refute	refute	EOL:1059929	Pinus sylvestris	http://purl.obolibrary.org/obo/PO_0009010	RO:0002454	has host	EOL:248569	Acremoniella atra		GEONAMES:8354411	USSR						Anderson, R. L. (1986). Checklist of micro-organisms associated with tree seeds in the world, 1985. Gen. Tech. Rep. SE-39. Asheville, NC: US Department of Agriculture, Forest Service, Southeastern Forest Experiment Station. 34 p., 39.	Urosevic, B. The influence of saprophytic and semi-parasitic fungi on the germination of Norway spruce and Scotts pine seeds. Proceedings, International Seed Testing Association 26(3):537-555; 1961.			
https://en.wiktionary.org/wiki/refute	refute	EOL:1059929	Pinus sylvestris	http://purl.obolibrary.org/obo/PO_0009010	RO:0002454	has host	EOL:18304032	Acrostalagmus cinnabarinus		GEONAMES:8354411	USSR						Anderson, R. L. (1986). Checklist of micro-organisms associated with tree seeds in the world, 1985. Gen. Tech. Rep. SE-39. Asheville, NC: US Department of Agriculture, Forest Service, Southeastern Forest Experiment Station. 34 p., 39.	Urosevic, B. The influence of saprophytic and semi-parasitic fungi on the germination of Norway spruce and Scotts pine seeds. Proceedings, International Seed Testing Association 26(3):537-555; 1961.			
https://en.wiktionary.org/wiki/refute	refute	EOL:1059929	Pinus sylvestris	http://purl.obolibrary.org/obo/PO_0009010	RO:0002454	has host	EOL:188343	Alternaria brassicae		GEONAMES:8354411	USSR						Anderson, R. L. (1986). Checklist of micro-organisms associated with tree seeds in the world, 1985. Gen. Tech. Rep. SE-39. Asheville, NC: US Department of Agriculture, Forest Service, Southeastern Forest Experiment Station. 34 p., 39.	Urosevic, B. The influence of saprophytic and semi-parasitic fungi on the germination of Norway spruce and Scotts pine seeds. Proceedings, International Seed Testing Association 26(3):537-555; 1961.			
https://en.wiktionary.org/wiki/refute	refute	EOL:1059929	Pinus sylvestris	http://purl.obolibrary.org/obo/PO_0009010	RO:0002454	has host	EOL:11501262	Alternaria tenuis		GEONAMES:8354411	USSR						Anderson, R. L. (1986). Checklist of micro-organisms associated with tree seeds in the world, 1985. Gen. Tech. Rep. SE-39. Asheville, NC: US Department of Agriculture, Forest Service, Southeastern Forest Experiment Station. 34 p., 39.	Urosevic, B. The influence of saprophytic and semi-parasitic fungi on the germination of Norway spruce and Scotts pine seeds. Proceedings, International Seed Testing Association 26(3):537-555; 1961.			
https://en.wiktionary.org/wiki/refute	refute	EOL:1059929	Pinus sylvestris	http://purl.obolibrary.org/obo/PO_0009010	RO:0002454	has host	EOL:2920814	Aspergillus niger		GEONAMES:8354411	USSR						Anderson, R. L. (1986). Checklist of micro-organisms associated with tree seeds in the world, 1985. Gen. Tech. Rep. SE-39. Asheville, NC: US Department of Agriculture, Forest Service, Southeastern Forest Experiment Station. 34 p., 39.	Urosevic, B. The influence of saprophytic and semi-parasitic fungi on the germination of Norway spruce and Scotts pine seeds. Proceedings, International Seed Testing Association 26(3):537-555; 1961.			
https://en.wiktionary.org/wiki/refute	refute	EOL:1059929	Pinus sylvestris	http://purl.obolibrary.org/obo/PO_0009010	RO:0002454	has host	EOL:2920814	Aspergillus niger		GEONAMES:8354411	USSR						Anderson, R. L. (1986). Checklist of micro-organisms associated with tree seeds in the world, 1985. Gen. Tech. Rep. SE-39. Asheville, NC: US Department of Agriculture, Forest Service, Southeastern Forest Experiment Station. 34 p., 39.	Urosevic, B. The influence of saprophytic and semi-parasitic fungi on the germination of Norway spruce and Scotts pine seeds. Proceedings, International Seed Testing Association 26(3):537-555; 1961.			
https://en.wiktionary.org/wiki/refute	refute	EOL:1059929	Pinus sylvestris	http://purl.obolibrary.org/obo/PO_0009010	RO:0002454	has host	EOL:188663	Botrytis allii		GEONAMES:8354411	USSR						Anderson, R. L. (1986). Checklist of micro-organisms associated with tree seeds in the world, 1985. Gen. Tech. Rep. SE-39. Asheville, NC: US Department of Agriculture, Forest Service, Southeastern Forest Experiment Station. 34 p., 39.	Urosevic, B. The influence of saprophytic and semi-parasitic fungi on the germination of Norway spruce and Scotts pine seeds. Proceedings, International Seed Testing Association 26(3):537-555; 1961.			
https://en.wiktionary.org/wiki/refute	refute	EOL:1059929	Pinus sylvestris	http://purl.obolibrary.org/obo/PO_0009010	RO:0002454	has host	EOL:187946	Botrytis cinerea		GEONAMES:8354411	USSR						Anderson, R. L. (1986). Checklist of micro-organisms associated with tree seeds in the world, 1985. Gen. Tech. Rep. SE-39. Asheville, NC: US Department of Agriculture, Forest Service, Southeastern Forest Experiment Station. 34 p., 39.	Urosevic, B. The influence of saprophytic and semi-parasitic fungi on the germination of Norway spruce and Scotts pine seeds. Proceedings, International Seed Testing Association 26(3):537-555; 1961.			
https://en.wiktionary.org/wiki/refute	refute	EOL:1059929	Pinus sylvestris	http://purl.obolibrary.org/obo/PO_0009010	RO:0002454	has host	EOL:2858349	Cephalosporium acermonium		GEONAMES:8354411	USSR						Anderson, R. L. (1986). Checklist of micro-organisms associated with tree seeds in the world, 1985. Gen. Tech. Rep. SE-39. Asheville, NC: US Department of Agriculture, Forest Service, Southeastern Forest Experiment Station. 34 p., 39.	Urosevic, B. The influence of saprophytic and semi-parasitic fungi on the germination of Norway spruce and Scotts pine seeds. Proceedings, International Seed Testing Association 26(3):537-555; 1961.			
https://en.wiktionary.org/wiki/refute	refute	EOL:1059929	Pinus sylvestris	http://purl.obolibrary.org/obo/PO_0009010	RO:0002454	has host	EOL:6477932	Cephalosporium subverticillatum		GEONAMES:8354411	USSR						Anderson, R. L. (1986). Checklist of micro-organisms associated with tree seeds in the world, 1985. Gen. Tech. Rep. SE-39. Asheville, NC: US Department of Agriculture, Forest Service, Southeastern Forest Experiment Station. 34 p., 39.	Urosevic, B. The influence of saprophytic and semi-parasitic fungi on the germination of Norway spruce and Scotts pine seeds. Proceedings, International Seed Testing Association 26(3):537-555; 1961.			
https://en.wiktionary.org/wiki/refute	refute	EOL:1059929	Pinus sylvestris	http://purl.obolibrary.org/obo/PO_0009010	RO:0002454	has host	EOL:1029505	Chaetomium globosum		GEONAMES:8354411	USSR						Anderson, R. L. (1986). Checklist of micro-organisms associated with tree seeds in the world, 1985. Gen. Tech. Rep. SE-39. Asheville, NC: US Department of Agriculture, Forest Service, Southeastern Forest Experiment Station. 34 p., 39.	Urosevic, B. The influence of saprophytic and semi-parasitic fungi on the germination of Norway spruce and Scotts pine seeds. Proceedings, International Seed Testing Association 26(3):537-555; 1961.			
https://en.wiktionary.org/wiki/refute	refute	EOL:1059929	Pinus sylvestris	http://purl.obolibrary.org/obo/PO_0009010	RO:0002454	has host	EOL:1030249	Cladosporium epiphyllum		GEONAMES:8354411	USSR						Anderson, R. L. (1986). Checklist of micro-organisms associated with tree seeds in the world, 1985. Gen. Tech. Rep. SE-39. Asheville, NC: US Department of Agriculture, Forest Service, Southeastern Forest Experiment Station. 34 p., 39.	Urosevic, B. The influence of saprophytic and semi-parasitic fungi on the germination of Norway spruce and Scotts pine seeds. Proceedings, International Seed Testing Association 26(3):537-555; 1961.			
